Id,fecha_venta,tipo_venta,empleado,categoria,total,es_entregado
4273,2023-03-18,WhatsApp,María,ropa,0.0,0
4274,2023-02-23,WhatsApp,María,tecnológico,24.6,1
4275,2023-11-24,web,Sofía,muebles,479.83,1
4276,2023-03-30,WhatsApp,Sofía,muebles,0.0,0
4277,2023-11-30,web,Carlos,tecnológico,981.12,1
4278,2023-02-05,WhatsApp,Luis,tecnológico,271.27,1
4279,2023-06-03,WhatsApp,María,muebles,28.1,1
4280,2023-10-04,web,Juan,tecnológico,65.44,1
4281,2023-04-30,WhatsApp,Carlos,muebles,125.8,1
4282,2023-12-29,web,Carlos,deportes,120.67,1
4283,2023-11-13,web,Luis,deportes,529.96,1
4284,2023-07-16,web,Ana,hogar,124.34,1
4285,2023-09-21,web,María,muebles,144.82,1
4286,2023-10-08,WhatsApp,Sofía,deportes,,1
4287,2023-10-14,WhatsApp,Luis,hogar,116.61,1
4288,2023-07-13,web,María,muebles,0.0,0
4289,2023-02-22,web,Carlos,muebles,352.4,1
4290,2023-07-25,WhatsApp,Juan,muebles,112.16,1
4291,2023-01-29,WhatsApp,Luis,hogar,328.01,1
4292,2023-03-21,WhatsApp,Juan,deportes,47.85,1
4293,2023-01-16,WhatsApp,Sofía,tecnológico,83.29,1
4294,2023-03-11,WhatsApp,Sofía,tecnológico,47.27,1
4295,2023-08-20,web,Juan,deportes,68.6,1
4296,2023-09-12,web,Luis,ropa,63.37,1
4297,2023-03-03,WhatsApp,Sofía,ropa,141.62,1
4298,2023-07-11,web,Luis,ropa,91.74,1
4299,2023-04-13,web,Carlos,hogar,133.62,1
4300,2023-11-12,WhatsApp,Sofía,tecnológico,39.48,1
4301,2023-12-04,WhatsApp,Sofía,tecnológico,148.8,1
4302,2023-10-18,WhatsApp,Ana,tecnológico,271.02,1
4303,2023-10-21,web,Carlos,tecnológico,10.02,1
4304,2023-09-07,WhatsApp,Carlos,deportes,284.0,1
4305,2023-10-12,WhatsApp,Sofía,hogar,108.96,1
4306,2023-12-30,WhatsApp,Luis,muebles,14.42,1
4307,2023-02-21,WhatsApp,Luis,ropa,422.61,1
4308,2023-09-22,web,Carlos,tecnológico,114.35,1
4309,2023-08-21,WhatsApp,Luis,ropa,441.17,1
4310,2023-02-01,WhatsApp,Ana,muebles,0.0,0
4311,2023-07-09,WhatsApp,Ana,muebles,117.79,1
4312,2023-01-11,WhatsApp,Luis,tecnológico,,1
4313,2023-07-17,web,Juan,ropa,141.3,1
4314,2023-02-25,web,Luis,deportes,0.0,0
4315,2023-12-06,WhatsApp,María,deportes,58.62,1
4316,2023-12-11,web,,tecnológico,391.3,1
4317,2023-10-08,WhatsApp,Juan,hogar,0.0,0
4318,2023-04-25,web,Luis,hogar,822.27,1
4319,2023-07-22,WhatsApp,Sofía,deportes,45.55,1
4320,2023-10-19,web,Sofía,ropa,1107.98,1
4321,2023-12-28,WhatsApp,Luis,ropa,26.81,1
4322,2023-07-04,WhatsApp,Luis,tecnológico,720.68,1
4323,2023-09-15,WhatsApp,Juan,ropa,0.0,0
4324,2023-12-17,web,Sofía,muebles,106.15,1
4325,2023-12-08,web,Sofía,ropa,129.59,1
4326,2023-11-25,WhatsApp,Sofía,muebles,21.76,1
4327,2023-12-05,web,María,ropa,41.68,1
4328,2023-05-14,web,Sofía,ropa,28.24,1
4329,2023-06-10,web,,muebles,60.03,1
4330,2023-05-16,WhatsApp,Juan,tecnológico,135.78,1
4331,2023-11-26,WhatsApp,Juan,muebles,145.15,1
4332,2023-06-10,web,María,deportes,65.73,1
4333,2023-08-18,WhatsApp,Juan,hogar,111.15,1
4334,2023-11-19,web,María,tecnológico,138.84,1
4335,2023-12-23,web,Ana,hogar,524.11,1
4336,2023-06-08,web,Ana,deportes,0.0,0
4337,2023-05-22,web,Juan,muebles,111.3,1
4338,2023-04-15,WhatsApp,Luis,hogar,147.65,1
4339,2023-07-14,WhatsApp,María,ropa,127.26,1
4340,2023-03-24,web,Carlos,ropa,112.74,1
4341,2023-12-31,web,Juan,hogar,540.26,1
4342,2023-07-15,web,Luis,muebles,53.48,1
4343,2023-04-12,web,Luis,ropa,,1
4344,2023-12-23,WhatsApp,Juan,muebles,14.21,1
4345,2023-12-18,web,Carlos,muebles,29.02,1
4346,2023-04-22,web,Juan,ropa,24.14,1
4347,2023-05-08,web,Ana,hogar,,1
4348,2023-11-25,WhatsApp,María,tecnológico,80.91,1
4349,2023-12-07,web,Carlos,muebles,0.0,0
4350,2023-07-10,WhatsApp,Ana,tecnológico,1390.66,1
4351,2023-01-20,WhatsApp,Carlos,ropa,82.55,1
4352,2023-09-21,web,Carlos,deportes,,1
4353,2023-08-14,WhatsApp,Juan,tecnológico,136.58,1
4354,2023-04-08,web,Carlos,hogar,149.58,1
4355,2023-02-18,WhatsApp,María,ropa,265.56,1
4356,2023-04-19,web,María,hogar,120.5,1
4357,2023-09-06,web,Luis,hogar,0.0,0
4358,2023-10-18,WhatsApp,Sofía,muebles,106.97,1
4359,2023-07-19,WhatsApp,Sofía,hogar,0.0,0
4360,2023-07-18,web,Carlos,tecnológico,,1
4361,2023-10-07,web,Sofía,muebles,28.69,1
4362,2023-05-28,WhatsApp,María,deportes,434.62,1
4363,2023-11-21,WhatsApp,Juan,muebles,118.05,1
4364,2023-12-24,web,Juan,tecnológico,147.75,1
4365,2023-07-05,WhatsApp,Ana,ropa,0.0,0
4366,2023-07-07,web,Ana,deportes,578.3,1
4367,2023-05-23,web,María,ropa,26.59,1
4368,2023-07-24,web,Juan,deportes,520.37,1
4369,2023-01-16,web,Sofía,ropa,147.65,1
4370,2023-06-15,web,Sofía,muebles,57.51,1
4371,2023-12-11,web,María,ropa,0.0,0
4372,2023-06-04,WhatsApp,María,ropa,0.0,0
4373,2023-01-02,web,Ana,deportes,1029.01,1
4374,2023-10-04,web,Ana,muebles,72.36,1
4375,2023-07-06,web,Ana,muebles,36.88,1
4376,2023-06-22,web,María,muebles,110.68,1
4377,2023-03-25,WhatsApp,Juan,tecnológico,92.27,1
4378,2023-10-29,WhatsApp,Carlos,hogar,0.0,0
4379,2023-10-20,web,María,muebles,51.03,1
4380,2023-05-03,web,Sofía,ropa,58.21,1
4381,2023-03-30,web,Carlos,tecnológico,125.83,1
4382,2023-02-18,WhatsApp,,ropa,0.0,0
4383,2023-10-18,WhatsApp,Carlos,tecnológico,25.9,1
4384,2023-05-11,WhatsApp,María,tecnológico,0.0,0
4385,2023-11-17,web,Ana,muebles,104.67,1
4386,2023-03-04,web,Carlos,tecnológico,45.13,1
4387,2023-09-06,web,María,deportes,128.63,1
4388,2023-06-16,web,Juan,muebles,102.78,1
4389,2023-09-02,WhatsApp,Carlos,tecnológico,0.0,0
4390,2023-10-20,WhatsApp,María,tecnológico,105.96,1
4391,2023-09-19,WhatsApp,Carlos,tecnológico,0.0,0
4392,2023-12-23,web,Sofía,ropa,31.86,1
4393,2023-05-20,WhatsApp,María,tecnológico,0.0,0
4394,2023-08-14,web,Sofía,muebles,41.72,1
4395,2023-10-03,web,Luis,hogar,325.39,1
4396,2023-11-23,web,,hogar,,1
4397,2023-05-10,web,Carlos,tecnológico,,1
4398,2023-05-13,web,Sofía,hogar,61.7,1
4399,2023-04-07,web,Ana,deportes,75.52,1
4400,2023-10-12,web,Juan,tecnológico,0.0,0
4401,2023-08-28,WhatsApp,Luis,muebles,31.73,1
4402,2023-02-18,WhatsApp,Luis,ropa,68.83,1
4403,2023-07-16,WhatsApp,Ana,deportes,44.58,1
4404,2023-08-27,WhatsApp,Sofía,hogar,453.09,1
4405,2023-09-27,web,Luis,hogar,,1
4406,2023-06-19,WhatsApp,María,tecnológico,82.08,1
4407,2023-10-28,WhatsApp,Juan,muebles,49.71,1
4408,2023-02-22,web,Ana,ropa,234.43,1
4409,2023-01-07,web,Sofía,hogar,85.27,1
4410,2023-06-19,WhatsApp,Luis,tecnológico,29.6,1
4411,2023-01-13,WhatsApp,María,hogar,0.0,0
4412,2023-03-10,WhatsApp,Carlos,ropa,0.0,0
4413,2023-02-10,WhatsApp,Sofía,ropa,148.03,1
4414,2023-02-06,web,Juan,tecnológico,47.0,1
4415,2023-10-21,WhatsApp,Juan,muebles,0.0,0
4416,2023-02-16,web,Carlos,ropa,0.0,0
4417,2023-12-26,WhatsApp,Luis,tecnológico,0.0,0
4418,2023-05-12,web,Luis,tecnológico,0.0,0
4419,2023-08-27,web,Juan,tecnológico,141.67,1
4420,2023-07-14,web,Luis,deportes,120.7,1
4421,2023-12-12,web,Ana,tecnológico,101.41,1
4422,2023-11-27,WhatsApp,Luis,deportes,128.86,1
4423,2023-09-10,web,Carlos,ropa,0.0,0
4424,2023-01-06,web,Ana,deportes,29.56,1
4425,2023-04-23,web,María,deportes,0.0,0
4426,2023-06-13,web,Carlos,deportes,438.49,1
4427,2023-09-24,WhatsApp,Juan,muebles,16.74,1
4428,2023-03-12,web,Juan,deportes,0.0,0
4429,2023-10-06,WhatsApp,Carlos,tecnológico,212.54,1
4430,2023-10-11,web,Carlos,deportes,,1
4431,2023-10-08,web,Carlos,deportes,68.57,1
4432,2023-03-19,web,Juan,tecnológico,0.0,0
4433,2023-01-30,WhatsApp,Sofía,muebles,502.91,1
4434,2023-03-31,WhatsApp,Juan,hogar,,1
4435,2023-01-02,WhatsApp,Sofía,tecnológico,39.63,1
4436,2023-07-10,WhatsApp,María,tecnológico,15.66,1
4437,2023-05-01,WhatsApp,María,muebles,16.66,1
4438,2023-04-15,web,Luis,deportes,401.51,1
4439,2023-11-28,WhatsApp,Juan,hogar,80.06,1
4440,2023-02-13,WhatsApp,,muebles,146.49,1
4441,2023-03-29,WhatsApp,Juan,ropa,107.3,1
4442,2023-02-15,web,Carlos,hogar,23.47,1
4443,2023-11-20,web,Ana,hogar,138.31,1
4444,2023-11-01,web,Carlos,tecnológico,110.27,1
4445,2023-02-27,web,Ana,tecnológico,0.0,0
4446,2023-07-03,WhatsApp,,hogar,95.82,1
4447,2023-09-17,web,Carlos,deportes,0.0,0
4448,2023-05-07,web,María,ropa,470.16,1
4449,2023-09-25,WhatsApp,Luis,muebles,0.0,0
4450,2023-09-24,WhatsApp,Juan,deportes,100.1,1
4451,2023-09-30,WhatsApp,Luis,muebles,0.0,0
4452,2023-04-14,WhatsApp,Ana,deportes,59.15,1
4453,2023-09-08,web,Sofía,hogar,96.79,1
4454,2023-11-17,web,Sofía,deportes,84.41,1
4455,2023-09-10,WhatsApp,Carlos,ropa,25.78,1
4456,2023-12-08,web,Carlos,ropa,72.8,1
4457,2023-01-01,WhatsApp,María,deportes,32.15,1
4458,2023-02-18,WhatsApp,Carlos,ropa,66.02,1
4459,2023-10-03,WhatsApp,Luis,deportes,0.0,0
4460,2023-09-01,web,Carlos,tecnológico,,1
4461,2023-12-18,web,Luis,tecnológico,109.52,1
4462,2023-01-30,WhatsApp,Ana,hogar,69.08,1
4463,2023-04-01,WhatsApp,Juan,deportes,122.88,1
4464,2023-04-11,web,Juan,ropa,64.84,1
4465,2023-05-10,web,María,muebles,138.13,1
4466,2023-02-28,WhatsApp,María,muebles,138.49,1
4467,2023-01-13,web,Juan,tecnológico,247.25,1
4468,2023-03-17,WhatsApp,Sofía,deportes,99.6,1
4469,2023-01-11,web,María,ropa,31.41,1
4470,2023-03-25,WhatsApp,María,deportes,67.17,1
4471,2023-11-22,WhatsApp,Sofía,ropa,26.2,1
4472,2023-10-12,web,Ana,hogar,0.0,0
4473,2023-03-09,web,María,ropa,0.0,0
4474,2023-04-29,WhatsApp,Sofía,deportes,45.96,1
4475,2023-06-25,web,Sofía,ropa,119.36,1
4476,2023-10-14,web,Juan,hogar,0.0,0
4477,2023-01-20,web,María,deportes,0.0,0
4478,2023-08-21,web,Carlos,ropa,323.42,1
4479,2023-04-24,WhatsApp,Luis,tecnológico,309.43,1
4480,2023-03-06,WhatsApp,Juan,deportes,,1
4481,2023-02-21,web,María,ropa,74.79,1
4482,2023-10-20,web,María,muebles,85.2,1
4483,2023-04-14,web,Sofía,muebles,24.08,1
4484,2023-09-29,WhatsApp,Juan,muebles,554.2,1
4485,2023-03-03,WhatsApp,María,hogar,1354.66,1
4486,2023-04-28,WhatsApp,Juan,tecnológico,475.99,1
4487,2023-10-24,WhatsApp,Ana,tecnológico,55.44,1
4488,2023-09-09,WhatsApp,,hogar,,1
4489,2023-03-20,web,Ana,tecnológico,0.0,0
4490,2023-01-15,web,Carlos,ropa,69.94,1
4491,2023-04-14,web,Juan,hogar,548.42,1
4492,2023-05-26,WhatsApp,Sofía,tecnológico,106.18,1
4493,2023-08-06,web,Ana,ropa,84.83,1
4494,2023-03-06,WhatsApp,Ana,tecnológico,0.0,0
4495,2023-12-06,WhatsApp,Luis,deportes,43.78,1
4496,2023-08-20,WhatsApp,Juan,tecnológico,0.0,0
4497,2023-08-13,web,Ana,tecnológico,0.0,0
4498,2023-06-02,WhatsApp,Luis,deportes,133.97,1
4499,2023-12-08,WhatsApp,María,ropa,107.42,1
4500,2023-04-04,WhatsApp,Juan,ropa,0.0,0
4501,2023-10-07,web,Juan,muebles,142.17,1
4502,2023-12-20,WhatsApp,María,deportes,0.0,0
4503,2023-09-10,WhatsApp,Carlos,hogar,80.86,1
4504,2023-11-11,web,Carlos,ropa,119.71,1
4505,2023-08-26,web,Carlos,tecnológico,1181.31,1
4506,2023-04-13,WhatsApp,Juan,muebles,972.34,1
4507,2023-10-11,web,Juan,ropa,21.74,1
4508,2023-05-21,WhatsApp,Carlos,hogar,18.94,1
4509,2023-11-03,WhatsApp,Carlos,muebles,68.86,1
4510,2023-07-21,WhatsApp,Luis,deportes,113.93,1
4511,2023-04-03,web,Carlos,muebles,116.12,1
4512,2023-07-08,web,Juan,muebles,166.73,1
4513,2023-06-26,WhatsApp,Luis,muebles,0.0,0
4514,2023-10-12,web,Sofía,ropa,1119.78,1
4515,2023-07-16,web,Sofía,muebles,1422.87,1
4516,2023-05-11,web,Ana,muebles,103.34,1
4517,2023-05-10,web,María,deportes,366.05,1
4518,2023-10-31,web,Sofía,muebles,0.0,0
4519,2023-12-06,WhatsApp,Carlos,muebles,80.63,1
4520,2023-09-05,web,Carlos,muebles,127.27,1
4521,2023-05-15,WhatsApp,,tecnológico,0.0,0
4522,2023-04-22,WhatsApp,Ana,tecnológico,130.35,1
4523,2023-10-17,web,Sofía,muebles,116.61,1
4524,2023-10-26,web,Ana,ropa,81.87,1
4525,2023-08-22,web,,hogar,0.0,0
4526,2023-10-26,WhatsApp,Carlos,tecnológico,297.31,1
4527,2023-08-26,WhatsApp,Luis,tecnológico,0.0,0
4528,2023-04-16,web,Ana,deportes,1677.65,1
4529,2023-05-14,web,Ana,muebles,26.06,1
4530,2023-12-11,web,Ana,hogar,0.0,0
4531,2023-03-07,web,Sofía,hogar,1383.88,1
4532,2023-11-25,web,María,ropa,28.52,1
4533,2023-07-23,web,Juan,deportes,107.5,1
4534,2023-10-14,WhatsApp,Sofía,hogar,0.0,0
4535,2023-03-09,web,Luis,ropa,143.26,1
4536,2023-11-24,WhatsApp,María,ropa,421.92,1
4537,2023-06-30,web,Ana,muebles,136.7,1
4538,2023-07-25,WhatsApp,Sofía,muebles,85.03,1
4539,2023-02-01,web,Carlos,tecnológico,140.4,1
4540,2023-12-11,WhatsApp,Sofía,deportes,95.86,1
4541,2023-09-04,web,Sofía,hogar,136.27,1
4542,2023-11-26,WhatsApp,Sofía,muebles,52.19,1
4543,2023-07-04,web,Carlos,hogar,35.77,1
4544,2023-07-12,web,Juan,deportes,0.0,0
4545,2023-04-17,web,Ana,muebles,87.02,1
4546,2023-06-22,WhatsApp,Sofía,ropa,129.39,1
4547,2023-06-10,WhatsApp,Sofía,hogar,334.76,1
4548,2023-08-27,WhatsApp,Sofía,deportes,83.02,1
4549,2023-12-03,WhatsApp,Juan,muebles,0.0,0
4550,2023-10-23,web,Juan,muebles,0.0,0
4551,2023-05-27,WhatsApp,Sofía,hogar,114.82,1
4552,2023-11-20,web,Ana,tecnológico,421.43,1
4553,2023-04-20,web,Luis,muebles,56.83,1
4554,2023-08-02,web,Ana,tecnológico,317.39,1
4555,2023-01-25,web,María,deportes,0.0,0
4556,2023-12-23,web,Luis,tecnológico,138.58,1
4557,2023-12-04,WhatsApp,Juan,ropa,488.96,1
4558,2023-04-07,WhatsApp,Ana,deportes,1725.49,1
4559,2023-02-21,WhatsApp,Luis,deportes,0.0,0
4560,2023-09-11,web,Juan,ropa,2296.38,1
4561,2023-07-31,WhatsApp,Juan,deportes,0.0,0
4562,2023-12-09,web,Luis,hogar,100.54,1
4563,2023-04-13,WhatsApp,María,hogar,0.0,0
4564,2023-06-01,web,Sofía,muebles,81.59,1
4565,2023-02-27,WhatsApp,Luis,tecnológico,,1
4566,2023-04-30,WhatsApp,Ana,deportes,0.0,0
4567,2023-06-08,WhatsApp,Carlos,tecnológico,113.88,1
4568,2023-05-28,WhatsApp,Juan,muebles,874.24,1
4569,2023-10-08,web,María,tecnológico,42.37,1
4570,2023-03-19,web,María,hogar,0.0,0
4571,2023-04-06,WhatsApp,Carlos,deportes,0.0,0
4572,2023-03-20,WhatsApp,María,hogar,54.57,1
4573,2023-10-23,web,María,ropa,,1
4574,2023-10-13,web,Carlos,tecnológico,108.14,1
4575,2023-03-25,web,Sofía,deportes,67.81,1
4576,2023-11-06,web,Luis,tecnológico,0.0,0
4577,2023-03-04,WhatsApp,Juan,muebles,561.69,1
4578,2023-12-29,web,Carlos,hogar,24.41,1
4579,2023-07-01,WhatsApp,María,tecnológico,97.28,1
4580,2023-03-27,WhatsApp,Ana,tecnológico,442.67,1
4581,2023-01-02,WhatsApp,Carlos,muebles,38.04,1
4582,2023-12-05,WhatsApp,María,deportes,122.99,1
4583,2023-09-11,WhatsApp,,tecnológico,,1
4584,2023-04-17,WhatsApp,Juan,deportes,111.21,1
4585,2023-07-25,web,María,deportes,521.3,1
4586,2023-07-19,web,Carlos,tecnológico,0.0,0
4587,2023-05-04,WhatsApp,María,muebles,32.69,1
4588,2023-12-17,WhatsApp,Ana,ropa,37.62,1
4589,2023-09-12,web,Luis,hogar,1100.57,1
4590,2023-06-19,web,María,hogar,49.89,1
4591,2023-01-28,web,Luis,tecnológico,316.64,1
4592,2023-04-26,WhatsApp,María,hogar,0.0,0
4593,2023-10-14,web,Sofía,ropa,0.0,0
4594,2023-08-12,web,Ana,hogar,23.38,1
4595,2023-08-02,WhatsApp,María,tecnológico,109.6,1
4596,2023-02-16,WhatsApp,Ana,ropa,1926.13,1
4597,2023-01-02,WhatsApp,Carlos,ropa,26.68,1
4598,2023-06-12,WhatsApp,Carlos,ropa,0.0,0
4599,2023-06-09,WhatsApp,María,deportes,129.6,1
4600,2023-02-01,web,María,ropa,103.42,1
4601,2023-09-06,WhatsApp,Ana,ropa,896.39,1
4602,2023-04-13,web,Luis,deportes,279.13,1
4603,2023-11-13,WhatsApp,Juan,deportes,26.13,1
4604,2023-07-26,WhatsApp,Ana,deportes,0.0,0
4605,2023-12-10,web,Ana,tecnológico,58.47,1
4606,2023-09-20,WhatsApp,Sofía,ropa,0.0,0
4607,2023-10-14,WhatsApp,Carlos,muebles,0.0,0
4608,2023-12-18,WhatsApp,Luis,deportes,114.15,1
4609,2023-02-07,WhatsApp,Juan,muebles,60.76,1
4610,2023-05-24,WhatsApp,Ana,tecnológico,,1
4611,2023-10-28,web,Carlos,ropa,88.67,1
4612,2023-02-09,web,María,ropa,57.82,1
4613,2023-01-01,WhatsApp,Luis,ropa,10.0,1
4614,2023-05-03,web,Carlos,deportes,0.0,0
4615,2023-06-27,WhatsApp,Juan,hogar,0.0,0
4616,2023-08-25,web,,deportes,114.27,1
4617,2023-06-13,web,Juan,muebles,22.14,1
4618,2023-01-29,WhatsApp,Luis,ropa,185.21,1
4619,2023-04-10,WhatsApp,Carlos,tecnológico,0.0,0
4620,2023-11-06,web,Carlos,tecnológico,0.0,0
4621,2023-04-24,web,María,deportes,1856.08,1
4622,2023-12-16,web,Luis,ropa,,1
4623,2023-12-01,WhatsApp,María,hogar,,1
4624,2023-09-29,WhatsApp,Luis,tecnológico,961.74,1
4625,2023-03-28,WhatsApp,,deportes,0.0,0
4626,2023-12-29,WhatsApp,Ana,ropa,24.73,1
4627,2023-01-28,WhatsApp,Carlos,ropa,0.0,0
4628,2023-08-19,web,María,muebles,820.74,1
4629,2023-04-22,WhatsApp,,tecnológico,845.46,1
4630,2023-08-06,WhatsApp,Ana,muebles,,1
4631,2023-06-22,web,Sofía,ropa,73.96,1
4632,2023-04-06,web,Luis,muebles,359.13,1
4633,2023-09-01,WhatsApp,Luis,tecnológico,,1
4634,2023-09-18,web,Luis,tecnológico,23.79,1
4635,2023-05-28,web,Sofía,hogar,10.86,1
4636,2023-09-17,WhatsApp,,ropa,214.95,1
4637,2023-07-29,web,Ana,hogar,67.68,1
4638,2023-12-04,web,Ana,tecnológico,84.8,1
4639,2023-10-16,web,Luis,deportes,125.35,1
4640,2023-02-01,web,Carlos,tecnológico,22.06,1
4641,2023-03-27,web,Luis,ropa,,1
4642,2023-07-08,WhatsApp,Juan,tecnológico,21.29,1
4643,2023-02-20,WhatsApp,Luis,hogar,25.15,1
4644,2023-06-02,web,Juan,muebles,0.0,0
4645,2023-03-15,web,Luis,hogar,182.45,1
4646,2023-04-07,web,María,tecnológico,262.06,1
4647,2023-11-12,web,Luis,deportes,105.21,1
4648,2023-01-05,web,Juan,muebles,106.17,1
4649,2023-04-10,WhatsApp,Luis,ropa,0.0,0
4650,2023-01-03,WhatsApp,Sofía,muebles,302.62,1
4651,2023-03-31,web,Ana,tecnológico,562.09,1
4652,2023-11-15,web,Carlos,deportes,40.24,1
4653,2023-07-11,web,María,ropa,15.29,1
4654,2023-05-10,web,Luis,hogar,89.24,1
4655,2023-06-08,WhatsApp,Ana,hogar,0.0,0
4656,2023-02-16,web,María,tecnológico,,1
4657,2023-04-26,web,Ana,ropa,117.38,1
4658,2023-01-06,web,Ana,deportes,134.79,1
4659,2023-03-20,web,Luis,ropa,148.59,1
4660,2023-02-13,WhatsApp,Carlos,ropa,144.17,1
4661,2023-05-30,WhatsApp,Juan,hogar,34.38,1
4662,2023-01-08,web,Ana,ropa,306.62,1
4663,2023-05-29,web,Sofía,ropa,357.87,1
4664,2023-10-13,WhatsApp,Juan,muebles,0.0,0
4665,2023-10-27,WhatsApp,Sofía,hogar,113.28,1
4666,2023-10-14,WhatsApp,Luis,muebles,141.63,1
4667,2023-07-05,WhatsApp,,deportes,128.16,1
4668,2023-04-01,WhatsApp,Sofía,deportes,14.91,1
4669,2023-04-15,web,Juan,ropa,143.32,1
4670,2023-05-02,WhatsApp,Luis,muebles,0.0,0
4671,2023-05-18,web,Sofía,tecnológico,128.19,1
4672,2023-06-18,web,Sofía,hogar,110.88,1
4673,2023-11-18,web,Juan,muebles,23.47,1
4674,2023-09-19,web,,muebles,465.85,1
4675,2023-09-05,web,Ana,hogar,123.71,1
4676,2023-12-13,web,Sofía,deportes,327.67,1
4677,2023-06-15,web,Carlos,muebles,135.95,1
4678,2023-10-06,WhatsApp,Carlos,deportes,54.07,1
4679,2023-08-20,web,Ana,deportes,0.0,0
4680,2023-08-12,WhatsApp,Sofía,hogar,39.28,1
4681,2023-11-09,WhatsApp,María,ropa,102.05,1
4682,2023-01-28,web,Ana,ropa,35.92,1
4683,2023-09-15,web,Luis,muebles,136.96,1
4684,2023-07-02,web,Carlos,hogar,104.58,1
4685,2023-05-27,web,,tecnológico,96.41,1
4686,2023-01-01,WhatsApp,Luis,muebles,,1
4687,2023-11-17,web,Ana,deportes,,1
4688,2023-12-13,web,Sofía,deportes,21.94,1
4689,2023-07-20,web,Juan,muebles,167.13,1
4690,2023-03-10,web,Juan,tecnológico,13.77,1
4691,2023-12-15,WhatsApp,Juan,ropa,1290.26,1
4692,2023-07-17,WhatsApp,Ana,muebles,43.04,1
4693,2023-10-26,web,Sofía,muebles,253.53,1
4694,2023-05-28,WhatsApp,Ana,hogar,106.8,1
4695,2023-09-01,web,Carlos,tecnológico,37.73,1
4696,2023-08-04,WhatsApp,Ana,ropa,145.35,1
4697,2023-10-09,WhatsApp,Luis,hogar,0.0,0
4698,2023-09-26,web,Ana,ropa,,1
4699,2023-01-26,web,Ana,deportes,581.97,1
4700,2023-06-30,WhatsApp,María,deportes,133.62,1
4701,2023-09-09,WhatsApp,Sofía,muebles,0.0,0
4702,2023-10-15,web,Sofía,deportes,140.75,1
4703,2023-04-27,WhatsApp,María,muebles,87.0,1
4704,2023-05-21,web,Juan,muebles,0.0,0
4705,2023-05-22,WhatsApp,Juan,muebles,0.0,0
4706,2023-05-22,web,Juan,hogar,79.14,1
4707,2023-10-25,WhatsApp,Luis,muebles,95.77,1
4708,2023-03-24,web,Sofía,tecnológico,105.28,1
4709,2023-05-03,WhatsApp,Ana,deportes,92.54,1
4710,2023-03-31,WhatsApp,Juan,muebles,123.81,1
4711,2023-01-24,WhatsApp,Ana,tecnológico,36.92,1
4712,2023-05-12,WhatsApp,María,deportes,0.0,0
4713,2023-03-30,WhatsApp,Juan,muebles,113.62,1
4714,2023-12-23,web,Juan,deportes,0.0,0
4715,2023-09-26,web,Juan,muebles,145.65,1
4716,2023-05-04,WhatsApp,,hogar,60.6,1
4717,2023-03-28,WhatsApp,Ana,hogar,36.91,1
4718,2023-03-02,web,María,hogar,0.0,0
4719,2023-03-04,WhatsApp,María,ropa,57.26,1
4720,2023-11-01,web,Sofía,muebles,34.3,1
4721,2023-07-17,WhatsApp,Sofía,muebles,134.91,1
4722,2023-07-12,WhatsApp,Luis,muebles,0.0,0
4723,2023-01-20,WhatsApp,Juan,ropa,,1
4724,2023-03-25,web,Sofía,deportes,131.06,1
4725,2023-09-29,web,,muebles,0.0,0
4726,2023-06-17,web,Sofía,muebles,22.99,1
4727,2023-08-18,WhatsApp,Ana,muebles,91.62,1
4728,2023-12-18,WhatsApp,Sofía,muebles,132.68,1
4729,2023-03-17,WhatsApp,Carlos,deportes,0.0,0
4730,2023-08-06,WhatsApp,Sofía,tecnológico,75.61,1
4731,2023-11-17,web,Ana,tecnológico,124.65,1
4732,2023-03-21,WhatsApp,Juan,tecnológico,136.77,1
4733,2023-02-20,web,Luis,deportes,37.22,1
4734,2023-11-20,WhatsApp,Juan,hogar,447.06,1
4735,2023-12-09,WhatsApp,María,ropa,105.68,1
4736,2023-02-27,WhatsApp,María,tecnológico,0.0,0
4737,2023-01-13,WhatsApp,Luis,muebles,,1
4738,2023-08-30,web,Luis,ropa,15.26,1
4739,2023-02-18,web,María,hogar,115.85,1
4740,2023-05-21,web,María,deportes,35.0,1
4741,2023-04-02,WhatsApp,,deportes,124.5,1
4742,2023-05-08,web,Ana,deportes,0.0,0
4743,2023-02-03,WhatsApp,Luis,tecnológico,262.08,1
4744,2023-02-10,web,Luis,deportes,108.42,1
4745,2023-08-06,WhatsApp,Juan,muebles,120.59,1
4746,2023-06-25,web,Juan,hogar,,1
4747,2023-10-26,web,Luis,tecnológico,,1
4748,2023-01-20,web,Ana,hogar,134.21,1
4749,2023-12-04,WhatsApp,Carlos,deportes,0.0,0
4750,2023-03-21,WhatsApp,,hogar,0.0,0
4751,2023-12-02,web,Ana,ropa,32.33,1
4752,2023-01-31,WhatsApp,María,tecnológico,32.77,1
4753,2023-01-25,web,Luis,muebles,122.7,1
4754,2023-11-30,WhatsApp,Luis,deportes,17.17,1
4755,2023-01-10,WhatsApp,Juan,muebles,0.0,0
4756,2023-05-20,web,Luis,tecnológico,253.02,1
4757,2023-12-14,web,Luis,hogar,15.45,1
4758,2023-08-10,WhatsApp,María,ropa,76.25,1
4759,2023-02-01,WhatsApp,Sofía,deportes,0.0,0
4760,2024-01-01,web,María,muebles,132.6,1
4761,2023-05-16,web,Luis,ropa,0.0,0
